"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1100468348","9787544653602,7544653609","A qualitative approach to the validation of oral language tests = 口语测试效度的质性研究","Anne Lazaraton","2018","eng","Book","PrintBook","Di 1 ban",6,"上海外语教育出版社","Shanghai","English language Spoken English Study and teaching Foreign speakers,English language Spoken English Examinations Evaluation,English language Spoken English Examinations Validity,Conversation analysis,Language and languages Examinations Evaluation,Anglais (Langue) Anglais parlé Étude et enseignement Allophones,Analyse de la conversation,Langage et langues Examens Évaluation","","否"
"1164156174","9787544655132,754465513X","Readings of Chinese culture series. Academics IV, Choice blossoms of literature and the trends of premodern poetry and prose / 中国经典文化走向世界丛书. 学术卷四 / 庄智象总策划 ; 潘文国总主编 ; 张德劲, 黄彭年译","庄智象","2018","eng","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Chinese literature,Littérature chinoise","","否"
"1265973278","9787544655200,7544655202","博士生写作手册 The PhD writing handbook","(英) 托马斯","2018","eng","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Bo shi xue wei lun wen Xie zuo Shou ce","","否"
"1155917415","9787544655361,7544655369","Readings of Chinese culture series. Academics III, History as a mirror for governance and Chinese historiography / 中国经典文化走向世界丛书. 学术卷三 / 庄智象总策划 ; 潘文国总主编 ; 张春柏译","庄智象","2018","eng","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Chinese literature,Littérature chinoise","","否"
"1157200120","9787544655118,7544655113","Readings of Chinese culture series. Academics I, Complete works of Zhu Xi and its inheritance / 中国经典文化走向世界丛书. 学术卷一 / 庄智象总策划 ; 潘文国总主编 ; 潘文国译","庄智象","2018","eng","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Zhu, Xi, 1130-1200,Chinese literature,Littérature chinoise","","否"
"1130367138","9787544651448,7544651444","双城记 = A tale of two cities","狄更斯 Dickens, Charles 1812-1870","2018","chi","Book","PrintBook","Di 1 ban",302,"上海外语教育出版社","Shanghai","Ying yu Yu yan du wu,Zhang pian xiao shuo Ying guo Jindai","本书将巴黎,伦敦两个大城市连结起来,围绕着曼马内特医生一家和以德法日夫妇为首的圣安东尼区展开故事.小说里描写了贵族如何败坏,如何残害百姓,人民心中积压对贵族的刻骨仇恨,导致了不可避免的法国大革命","否"
"1111717300","9787544650175,7544650170","社会语言学十讲 = Ten lectures on sociolinguistics","蔡永良, author","2018","chi","Book","PrintBook","Di 1 ban",2,"上海外语教育出版社","Shanghai","Sociolinguistics,Sociolinguistique,sociolinguistics","","否"
"1114323568","9787544651820,7544651827","日语基础会话轻松学","高岛匡弘, author","2018","chi","Book","PrintBook","Di 1 ban",2,"上海外语教育出版社","Shanghai","Japanese language Textbooks for foreign speakers Chinese,Japanese language Conversation and phrase books Chinese,Ri yu Kou yu Jiao cai,Japanese language,Conversation and phrase books,Textbooks for Chinese speakers","","否"
"1240457781","9787544650472,7544650472","词汇学十讲 = Ten lectures on lexicology","王文斌","2018","chi","Book","PrintBook",,2,"上海外语教育出版社","上海市","English language Lexicography,英語 字典編纂","本书以十个讲座的形式,系统阐释词汇学的基本理论,主要流派,核心问题,研究方法,发展趋势等,并结合实例设置思考题,推荐阅读等","否"
"1038006778","9787544650038,7544650030","《太平广记》与通俗文学 / The Taiping miscellany and Chinese popular literature / written by Chen Dakang ; translated by Fu Huisheng","陈大康, 1948- author","2018","chi","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Taiping guang ji,Chinese fiction 221 B.C.-960 A.D. History and criticism,Chinese fiction 960-1644 History and criticism,Roman chinois 221 av. J.-C.-960 Histoire et critique,Ying yu Han yu Dui zhao du wu,Bi ji xiao shuo Xiao shuo ji Zhong guo Bei song,Chinese fiction,Criticism, interpretation, etc,221 B.C.-1644 A.D","""汉英对照近世经典与传统文化系列"" 精选了我国宋明两代以来的六部经典文化书籍, 分别是""朱子全书"", ""传习录"", ""资治通鉴"", ""文苑英华"", ""太平广记""和""大藏经"", 并竭诚邀请相关领域的专家以""大家写小书""的通俗方式各写成几万字的简要专著, 然后再请有中文背景的英语专家译成英文. 借本套丛书的出版, 即可填补该领域的空白, 又可满足海外希望了解这一领域中国文化的读者的需求","否"
"1129679492","9787544650991,7544650995","小妇人 = Little women","奥尔科特 Alcott, Louisa May 1832-1888","2018","chi","Book","PrintBook","Di 1 ban",12,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书围绕马奇家四姐妹展开:梅格是老大,即将坠入爱河.乔是个假小子,想当作家.好心的贝丝总是先想着别人,还有最小的艾米,却是最少年老成.尽管时日艰辛,父亲又上了战场,她们还是不忘初心,乐对生活","否"
