"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1230137161","9787559446909,7559446906","面疙瘩","齐如山, 1875-1962, author","2020","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Food in literature,Food habits China,Food Anecdotes,Aliments dans la littérature,Habitudes alimentaires Chine,Aliments Anecdotes,Food,Food habits,China,Anecdotes,Essays","","否"
"1155168501","9787559434753,7559434754","味蕾深处是故乡","沈燕妮","2020","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Food habits China,Food habits,Habitudes alimentaires Chine,Habitudes alimentaires,China","","否"
"1128096108","9787559433626,7559433626","人类群星闪耀时","Stefan Zweig","2019","chi","Book","PrintBook","Di 1 ban",13,"江苏凤凰文艺出版社","Nanjing Shi","History,Histoire,history (discipline)","","否"
"1044884762","9787559418463,7559418465","锦瑟华年是情痴 : 李商隐诗传","张诗群, author","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Li, Shangyin, 813-858,Lishangyin, (812-yue858) Chuanji,Poets, Chinese Tang dynasty, 618-907 Biography,Poètes chinois 618-907 (Dynastie des Tang) Biographies,Li shang yin Chuan ji,Poets, Chinese,Tang Dynasty (China),Biographies,618-907","Ben shu yi shi jian wei mai luo, yi shi ge wei yi tuo, xiang shu le tang dai da shi ren li shang yin de yi sheng. quan shu bi diao you mei, xing wen ye hen liu chang, kuo he yi ban she hui da zhong yue du. ben shu zai zhu shu ti li shang shi bi jiao yan jin de, quan shu hua fen wei er shi ge zhang jie, mei yi ge zhang jie jun yi shi ge wei qie ru dian. wei le bang zhu du zhe geng hao di shang xi li shang yin shi zuo, zuo zhe zai shu mo zeng zhi le jing xuan de li shang yin shi zuo,本书以时间为脉络, 以诗歌为依托, 详述了唐代大诗人李商隐的一生. 全书笔调优美, 行文也很流畅, 适合一般社会大众阅读. 本书在著述体例上是比较严谨的, 全书划分为二十个章节, 每一个章节均以诗歌为切入点. 为了帮助读者更好地赏析李商隐诗作, 作者在书末增置了精选的李商隐诗作","否"
"1097643754","9787559419972,7559419976","高处有世界 : 北大山鹰30年 = Above the clouds","北京大学","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","San wen ji Zhong guo Dangdai","Ben shu fen wei jiu bu fen,Shou lu le zhei qun ai deng shan de sha hai zi bing bu shi wei le dao yi ge gu du de shi jie qu xun zhao ji mo kun lun shan feng xue ye fei dian xing shan ying ren sheng ni shi wo sheng ming de yi shou ge yin shan wei ban nei yi nian de xia tian yi zhan xiao gu shi cong shan ying dao qing ying deng san wen zuo pin,本书分为九部分,收录了<这群爱登山的傻孩子><并不是为了到一个孤独的世界去寻找寂寞><昆仑山风雪夜><非典型山鹰人生><你是我生命的一首歌><因山为伴><那一年的夏天><驿站><小故事><从山鹰到青鹰>等散文作品","否"
"1123130291","9787559407047,7559407048","从乔伊斯到马尔克斯 : 走进三十一位现代文学大师的世界","育邦, author","2019","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Authors 20th century Biography,Literature, Modern 20th century History and criticism,Écrivains 20e siècle Biographies,Littérature 20e siècle Histoire et critique,Authors,Literature, Modern,Biographies,Criticism, interpretation, etc,1900-1999","","否"
"1097885620","9787559416261,7559416268","天堂收音机","伊藤正幸 (1961-)","2018","chi","Book","PrintBook","Di 1 ban",5,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Ri ben Xiandai","Ni xiang xin ma? zhi yao tong guo yi dang dian tai jie mu, jiu neng he nei xie yi jing li kai wo men de,Yong yuan wu fa xiang jian de ren zai du dui hua.Ru guo zhei shi ke neng de, ni zui xiang he shei shuo hua? zui xiang shuo xie shen me ni? ri ben mou yi ge yan hai xiao zhen de shan shang, you yi ke gao gao de shan shu, shang mian gua zhe yi ge yi dong ye bu neng dong de ren, ta zhi yao yong xiang xiang li jiu neng fa chu guang bo, tong guo ta de guang bo, wo men ye xu jiu neng ling ting dao nei xie yi jing qu shi de ren de sheng yin","否"
"1097638179","9787559411938,7559411932","春日漫漫,我很想你 = I miss you so much","云上 (1991-)","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","Dong shi yi hou, xiang kui jiu jian ding le zi ji de ren sheng dao lu, li kai an cheng,Li kai peng hu qu,Li kai zi ji de mu qin, dao mei ren ren shi ta de di fang zhong xin kai shi.Ta mei xiang dao, nei ge ye wan, zhi shi yi shi de xin xue lai chao, jing rang ta yu jian le he jing.Ming ming dui fang pu tong de bu neng zai pu tong, xiang kui que lun xian zai dui fang yan di de gu dao, xin bu neng zi kong di ji dong.Wo xi huan ta.Wo zhen de hao xi huan ta.Ta tuo qi guo,Zi wo huai yi guo,Fen li zheng zha guo, zui zhong que bu de bu tan cheng mian dui zi wo.Wu yi shi de kao jin bian cheng you mu de de pu dao, xiang kui fang qi li xiang,Diu qi jin chi, yi yan bu he jiu shuai diao leng jing, biao da kuang re ai mu.Ke shi he jing que shi er bu jian, hai zhi jie ji ta bai ren sheng da dao li.Xiang kui: ""he shu shu, ni zai zhei yang, wo jiu qin ni le!""","否"
"1083649736","9787559418180,755941818X","寻找罗麦 : 从小说到电影 = Looking for Rohmer : from novel to film","王超, 1964- author","2018","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Wang, Chao, 1964- Interviews,Chang pian xiao shuo Zhong guo Dang dai,Fictional Work,Drama,Fiction,Interviews,Romans,Théâtre","图书""寻找罗麦""内容体例包括:从小说到改编文学剧本, 再到分镜头导演工作台本, 还包括电影剧照, 电影现场工作照, 创作访谈等内容, 是一本新型流行文艺图书","否"
"1108286933","9787539998732,7539998733","淡定是最好的优雅 = Elegance is the only beauty that never fades","慕容素衣, author","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Sui bi Zuo pin ji Zhong guo Dang dai","","否"
"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
