"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1129681269","9787020133352,7020133355","闯入者","安部公房 (1924-1993)","2018","chi","Book","PrintBook","Di 1 ban",3,"人民文学出版社","Beijing","Duan pian xiao shuo Xiao shuo ji Riben Xian dai","Duan pian xiao shuo ji< chuang ru zhe> shi ri ben xian dai pai xiao shuo jia,Ju zuo jia an bu gong fang de duan pian xiao shuo jing xuan ji,Gong shou lu< hong jian>< chuang ru zhe> deng shi er pian xiao shuo zuo pin.You yu zhang qi jie shou cun zai zhu yi he chao xian shi zhu yi deng xi fang xian dai pai ying xiang,An bu gong fang de zuo pin wang wang ju you te shu de chang mian,Qi guai de qing jie,Xiang zheng de shou fa he shen ke de yu yi","否"
"1336355343","9787020170166,7020170161","许地山散文","许地山.","2022","chi","Book","PrintBook","Di 1 ban",10,"人民文学出版社","Beijing","San wen ji Zhong guo Xiandai","","否"
"1129700586","9787501613939,7501613931","为孩子解读《西游记》","李天飞.","2018","chi","Book","PrintBook","Di 1 ban",5,"人民文学出版社天天出版社","Beijing","xi you ji yan jiu Shao er du wu","本书以问题为纲,提炼出了小读者最关心,兴趣最浓厚的一些问题,并从这些问题出发,深究《西游记》的文学魅力及背后丰富的蕴含","否"
"1336371902","9787020149414,7020149413","父亲的道歉信","向田邦子 (1929-1981)","2021","chi","Book","PrintBook","Di 1 ban",1,"人民文学出版社","Beijing","San wen ji Ri ben Xiandai","本书是一本散文集,作者以幽默的笔调写出心目中的父亲与怀念的家庭气氛.文章有:<父亲的道歉信><身体发肤><隔壁的神明><纪念照><行礼><孩子们的夜晚><细长的海>等","否"
"1336384348","9787020170081,7020170080","诗词格律","王力 (1900-1986)","2022","chi","Book","PrintBook","Di 1 ban",36,"人民文学出版社","Beijing","Shi ci ge lü Ji ben zhi shi Zhong guo","本书共四章.第一章介绍诗词格律的一些基本概念;第二章分别讲解律诗,绝句,古体诗的诗律;第三章讲词律,分为词的种类,词谱,词韵,词的平仄和对仗三小节;第四章讲诗词的节奏及其语法特点.书后附录<诗律馀论><诗韵举要><词谱举要>","否"
"1375136769","9787020171798,7020171796","小诗经","阿袁.","2022","chi","Book","PrintBook","Di 1 ban",1,"人民文学出版社","Beijing","Zhang pian xiao shuo Zhong guo Dangdai","本书讲述了:日本留学生香奈喜走错了教室,由此认识了中文系教师季尧,于是,""青青子衿,悠悠我心""发生了.身为大学老师的阿袁,让月白风清和活色生香,风雅与俗趣,校园智斗与亲爱精诚统统缠绕在一起,书写学术青椒对校园生活的爱恨交加,吟哦一首知识扑向烟火,桃源难避世俗的""小诗经""","否"
"1178944490","9787020153084,7020153089","满愿","米泽穗信 (1978-)","2020","chi","Book","PrintBook","Di 1 ban",6,"人民文学出版社","Beijing","Duan pian xiao shuo Xiao shuo ji Ri ben Xiandai","本书收录了六个短篇小说故事,包括<夜警><死人旅馆><石榴><万灯><守关人>和<满愿>,分别以胆小的交警,美丽聪颖的姐妹,驻外商界精英,职业撰稿人等为故事主人公,最后一篇讲述了:债主追上门,平日温文尔雅的女主人却将之杀害","否"
"1128261804","9787020123353,702012335X","士兵突击","兰晓龙.","2018","chi","Book","PrintBook","Di 1 ban",6,"人民文学出版社","Beijing","Chang pian xiao shuo Zhong guo Dang dai","Ben shu jiang shu le:meng meng dong dong jiu ta ru le jun ying,Xu san duo ba ban zhang shi jin shi zuo yi kao,Fu ban zhang wu liu yi que chou hen ban di kan zhe ta dan xin xu san duo tuo kua ban zhang,Hai rang ban ji ti meng xiu.Xin bing xun lian jie shu,San duo bei fen dao le pian yuan jian ku de hong san lian wu ban,Yi tong lai bu dui de lao xiang cheng cai ze qu le ding ding da ming de gang qi lian. hong san lian wu ban de sheng huo ji mo wu liao,Lao bing men kao da pai,Zhao le qu lai da fa shi guang.Dan chun de san duo yi ran mei tian chu cao,Xun lian,Lao bing men jue de ta bu he qun,Xu san duo que bu ming suo yi","否"
"1130341651","9787020146666,702014666X","罗比洛的舞蹈","优曼 (Yeoman, John)","2019","chi","Book","PrintBook","Di 1 ban",2,"人民文学出版社","Beijing","Tu hua gu shi Ying guo Xiandai","本书讲述了:今天是美好的一天,罗比洛要去探望爷爷,奶奶.带着妈妈准备的礼物,罗比洛开心地出门了.他太开心了,边走边跳起舞来.一路上,他遇到许多不开心的人,但在罗比洛的感染下,他们也都抛开了烦恼,一起跳着罗比洛舞蹈快乐地上路.原来,快乐可以如此简单","否"
"1153331045","9787020127085,7020127088","人生的修行","朱自清, 1898-1948, author","2018","chi","Book","PrintBook","Beijing di 1 ban",2,"人民文学出版社","Beijing Shi","","","否"
"1112279133","9787020120789,7020120784","基督山伯爵 = Le comte de Monte-Cristo","大仲马 Dumas, Alexandre 1802-1870","2018","chi","Book","PrintBook","Di 1 ban",79,"人民文学出版社","Beijing","Zhang pian xiao shuo Fa guo Jindai","本书讲述了:一位年轻英俊的船长惨遭朋友暗算,在历经漫长而艰难的冤狱磨难之后,他以超人的毅力和智慧学会了在绝境中生存下去的要领和准则.当他历尽艰险终于逃出冤狱呼吸到第一口自由的空气时,他得到了从肉体到灵魂的第二次重生,命运给予了他无穷的智慧和巨大的财富,使他藉以最终复仇成功","否"
"1178844662","9787020142774,702014277X","暗示","韩少功 (19531-)","2019","chi","Book","PrintBook","Di 1 ban",15,"人民文学出版社","Beijing","Zhang pian xiao shuo Zhong guo Dangdai","本书从文革时代的忠字舞,<红太阳>,铁姑娘到当下的电视剧,卡拉OK广告,行为艺术,作家都在不动声色的叙述中完成无声的解构.韩少功发现,文革中全民皆舞的疯狂,并非完全是政治热情的表达,他以一语道破真谛的神情告诉人们:""忠字舞就是那个时代的迪斯科和恰恰舞.""在一个政治奴化和心理强制的时代,人们在集体狂欢中寻求发泄","否"
"1151796126","9787020149582,7020149588","天下归仁 : 说《论语》","王蒙, 1934- author","2020","chi","Book","PrintBook","Beijing di 1 ban, [xin ban]",1,"人民文学出版社","Beijing Shi","Confucius. Commentaries,Lun yu (Confucius),Philosophy, Confucian,Philosophie confucéenne,Commentaries","","否"
